hfrequency,vfrequency,voltage
81397243.26801755,100005190.11773573,0.2957989347322516
116556271.42309117,98564992.46271083,0.5908857844656705
83053925.60897961,107374220.88552004,0.10605027653233105
81340980.68354417,80263565.42038739,0.031846763052598745
110326079.25436504,81477443.06253006,0.09394246493525218
112516619.0079973,119685342.55614549,0.08907890906400218
118514087.05214536,85344201.48462132,0.12212215224302865
95605740.67248203,97689641.45726448,0.3549419522580377
90026108.55336075,85051155.52945152,0.10362828668712679
119800632.32286763,91164207.40493187,0.2722014238228252
83715055.11960483,88867814.19114631,0.10699887750224583
95888770.50978026,110049214.14128572,0.10964132439548996
80132230.66761385,106570830.42549905,0.150278325632438
96240684.74697739,112242105.68870859,0.1068331550058117
84393959.8376303,102834384.25428107,0.16147218834982735
84714324.15447907,98100575.03552808,0.22804751669498574
117231163.96841663,107184541.14471957,0.1938005634077795
116904333.38133517,86248822.41286865,0.14078196530893755
111175892.67814903,119301154.35020582,0.09720971826702109
100169793.99739788,89910591.96175201,0.20522135231342925
105104327.60564168,81307472.94161576,0.07699343006403273
119260344.41639371,96583238.39904988,0.46071655761615793
84045661.02775435,81941260.64546403,0.04626113253198885
111341583.45250402,106968786.12007129,0.22584705271229255
96789570.21300963,100936776.62659574,0.2995547487841599
83689848.35892747,106450314.01901516,0.10917745891497538
91400651.26348227,111591117.35680011,0.12374832533431107
86472757.07667066,111707675.07115859,0.10754672929884192
105258392.33663917,106969879.56318375,0.20020759988227452
100725375.81394345,84865766.09203582,0.11164912050639532
91146885.19152376,101830922.00394872,0.3310740875407828
97230390.37484245,119798994.7226708,0.06059472213871111
109347903.41770281,97880802.66978475,0.7103184324313014
100173657.96193895,105130957.7241059,0.20650167954317838
84137238.4728915,101442761.72569007,0.18302410086810278
94752289.61816749,92226699.44439647,0.2894465203025759
84932697.60503775,96206603.48113026,0.2466014046214563
102139127.51008359,84834564.11744384,0.10778861888969962
97183592.87700272,106003394.15555808,0.16323741982915635
82609431.97133087,116938564.88780034,0.05773069312956272
118474013.85408828,118437866.01721895,0.08184044743767528
87404683.65083648,91413082.18166605,0.29491615023240747
101602412.31035534,105539139.18660156,0.2019654059136981
83414316.63035262,112001348.24420181,0.0867499623311883
105091825.52329864,97810413.99929237,0.47512265784674435
85075334.65096965,99025709.76551159,0.2629368837327955
104955191.15948723,118466547.24376062,0.07813554270663363
101331443.6163202,112051086.85304213,0.13049260090117637
112907643.72088471,112644265.66051164,0.17407677366245608
119630663.138527,107355136.55733684,0.18538528079523325
98580935.98711526,103656544.67758721,0.2423639490167751
104199529.12351704,114352577.42537418,0.1062632518790723
85248543.96703543,98836507.16146012,0.26107292754836064
86203869.92408487,104463749.92192915,0.18574046472004155
93632165.37511367,103708204.49955428,0.24594627760398446
103454507.0313155,115807061.35081814,0.09022670329931858
89393219.45485261,114551180.29516798,0.10672272959491548
105897819.27331409,89549292.41351564,0.28154556246426493
81203675.31335033,89764995.91458906,0.1743876299134048
87260596.91460656,106127343.83776858,0.165168767578672
95217765.70782858,103337600.24716365,0.23781479336024686
103951868.18533137,97217995.30513865,0.4249244923773031
87466322.78849266,112475878.32448249,0.11143563887911508
104588980.95718619,107030333.62479773,0.1805241438198918
118059052.18668526,83954647.458196,0.0862705709141443
106909587.8223837,115414500.42065543,0.10715509317522531
97098591.6290419,98964369.9444434,0.3806695541552357
85426504.75904709,105668647.22690307,0.1273123153153298
91599701.35466926,115304363.58277953,0.08856267167439727
112312360.28912984,113191227.86487369,0.16622976282824575
102660568.27073209,89053982.97944826,0.19461910653256337
96042789.48863944,84125380.14954047,0.09926600480288443
110765904.17408204,92197648.13741201,0.4881231545408745
104729694.74294075,104186037.6470565,0.23068270690050413
95736870.66138226,110470875.23941603,0.12840582502618628
80362410.05353974,110716572.85890654,0.11881360892063433
82728880.05997582,102727116.39570975,0.1754743892170746
84045465.07761714,108341695.60368158,0.10582621926712497
86302622.79074629,114276264.749695,0.08635050698591376
87211985.07334152,100290323.77971575,0.37342676101763056
94590700.4718574,112520770.68855944,0.12726939397630085
91239972.625296,93919578.60584286,0.3790917589821249
98750720.5893646,82578553.08008061,0.08111691629404466
94350754.83128393,84388939.23199615,0.09603199722651018
115589715.08490014,113282560.58106829,0.12120285929098294
92056220.73174135,80199836.97471035,0.07487925878654317
119332316.82673404,117799850.45873475,0.07429394223006075
119869807.85548633,107369778.85073836,0.17765808968858737
111603824.81077516,118460622.25332877,0.10192650903535304
93332487.36783957,87870753.25030826,0.1770109506529532
109616757.9411243,102781991.60841013,0.44561668428695567
118261719.48402837,103694726.38287352,0.3054275467832188
95073021.7798113,100125828.91706227,0.32968063473726283
119036942.00562851,109501918.26806177,0.1613408929300455
119304228.0910564,110266293.4023605,0.15000431535405015
109328894.51356086,95208428.94941841,0.6299367212807042
105810460.89242941,109241908.39708965,0.1730600498333486
84688892.58404213,118603508.0237965,0.05072630187243556
104200020.20161912,88387332.98485991,0.1908356720645827
104347556.01553515,97075042.83593939,0.4235367774198919
114991969.11795005,83823233.7981834,0.12943346201357897
86958771.41703129,90952119.72626592,0.23561421687076722
109304705.30124472,94442479.99020725,0.5637750241359123
84137158.85784924,116173590.42933047,0.05397274144871204
97228161.43623333,102068600.79792431,0.25201556870557024
92988754.17098252,115576439.54966632,0.08474987293515446
95800442.61157496,83682941.17470545,0.08915890138916488
110356259.21200863,113274816.85383303,0.1466068916703639
100942225.68671808,113821362.73869634,0.10373421182656516
117804014.09687185,109707127.92639689,0.1897886276565282
118381491.66928554,99155074.20990619,0.4927486460520059
97781657.77993917,117290020.81884211,0.07507260169904967
88841399.85211933,114376290.28948975,0.10139828967299168
100601188.60483661,85236576.01440588,0.1108385091100559
100440545.13683727,90135277.09423976,0.21821014830176916
113561478.72738688,110771627.79802072,0.20517083676631523
99570866.2412605,114854490.89224488,0.09309101357543308
105921570.68729877,107318245.47868049,0.22686653295766798
111719908.43777695,105038004.47515078,0.3460003066451065
110077112.96221545,112071404.60657379,0.1946153375552174
119834596.7769565,97500073.5091077,0.4696122442068261
112718281.88605161,102441933.75444672,0.4564682451065848
84423571.1113946,112653443.56382957,0.0718058546478198
117375822.76260617,88552790.1440201,0.24126813291679647
88489069.79066771,94306229.02678354,0.33415154192381824
114808922.71876296,113624106.74082392,0.13323022853575336
95019854.96158369,102277000.87383716,0.2533240226319307
110383392.9517701,85962506.90929413,0.1801156316783084
86955738.60740703,99888037.0284863,0.3061559157186665
107652976.83451472,109863318.48093556,0.2031717036779661
111183261.255754,112375209.16545837,0.17082904025813545
82777515.30805452,106342325.0019746,0.12113451141821732
112064141.90212327,101917702.41781701,0.5030219782426988
99835549.65881836,92581160.50930962,0.271264579812094
80417727.63342336,98593741.01149368,0.34997854661381733
102562956.59927444,96083162.77408813,0.3721050875438628
90474061.12899667,84441169.01383995,0.10556869123295133
98471596.9128065,82005601.16679022,0.06783166492342099
112117928.68727651,107024219.67837043,0.21699648134298896
80915165.61204718,108056690.75648479,0.13068667510779475
81621112.57254729,119341223.12154445,0.05431256819717051
88788784.87508626,115766335.90655419,0.09246091931794538
87164515.28428875,104556497.64297982,0.20830358823488862
87179689.58125965,86542465.64660811,0.13512765548915576
98390754.5044679,114626978.93811631,0.09319153838912207
101719466.01817527,110546483.36833632,0.16062883747863232
86201064.71917672,86572367.44442658,0.12151827206678273
112851462.48758046,93812615.86569506,0.5697031754739024
109812889.29296032,113365200.20371422,0.14314010755283402
82291891.38493446,113653471.5655227,0.07655892885478041
89956750.32637103,96414407.20187178,0.4091268519585664
89038585.62580577,116544518.25184497,0.08013951358679985
119329849.64955762,112477701.37444216,0.13139158637826867
81734361.22625147,103203017.43055256,0.1975315134598833
88704358.6594327,89847684.58787283,0.23586280061541848
85953616.29167818,113712438.77357873,0.08003797621203286
88343629.5469319,89344484.54094937,0.2052382845847893
82796905.67585585,108746565.0199691,0.10243588351098477
82806202.48097761,110768758.5039066,0.09708033546260883
86147721.95203829,97303896.29070856,0.3206062873697192
105901413.88696067,108934210.6674476,0.20048003506565218
80726921.55007231,94671603.28622817,0.34759486532939776
109911001.3762157,87165131.78440265,0.22968848442868575
80659347.91834007,95126056.78499304,0.34878552465034984
102383731.60120963,86049097.19768725,0.11687708585894215
102398426.81951967,86793160.4458889,0.12425100565614931
81554004.34727877,104513969.63438492,0.16237567409837747
85558020.86034143,106797922.28849848,0.12427187566503496
82739867.39303948,95301854.1073442,0.2583674768547071
97202457.96930811,119692231.59549901,0.06391766632977049
89694752.47658786,101269433.71983278,0.35770838162994467
94576404.45961203,93947982.13220482,0.34480424699840495
98856750.71465796,110473933.23634414,0.13465613954716288
96653133.8141529,94115276.23792307,0.319007959708082
93974410.10403642,107846645.52208951,0.15545296276820972
108704196.09840804,87023506.75369321,0.2059295825341033
107514589.38151452,84979323.65553579,0.13755375183206525
108964764.55062816,116822033.82751596,0.10536741659200045
104897622.1093722,85511492.21422875,0.11988478603438137
116783825.36831114,90179233.72417341,0.3048936458281419
118537540.80748373,115046722.65495369,0.08727722538586485
87490504.66260177,109629897.38292034,0.133466549040682
106264644.16490683,94363584.64001094,0.44051596410987864
95990174.61717847,100609537.37569897,0.29846236414116784
96218556.56080016,107321719.88131917,0.13633907231220704
90745498.81796455,84281947.2164706,0.09190642962094901
90623512.55036342,106892884.68555465,0.15930812031254926
98658626.36727971,100598510.26053661,0.3155924786851712
85929431.33102709,84708690.61522064,0.08059505356511747
112681358.8471532,112270993.63086459,0.1397578160319247
86277623.99542835,97223993.37044401,0.3217919401386744
108374991.53939468,113484530.90290523,0.14145925616333913
80634665.80580223,112682858.64252403,0.09268216391349035
80791429.2909673,118906446.88912703,0.05734310725025817
104812827.72608054,100264025.01542988,0.4166641878630855
104429547.35546425,95349302.7214683,0.41920678498335934
119291458.20351353,105106788.51282059,0.21136939816552694
109788670.3398385,110715171.73170792,0.1947216564684084
82787145.61471309,118348367.55694056,0.05419499860533502
114784238.69246581,89725559.91987114,0.340273598708247
93594041.118381,112745178.0009306,0.12248774304558312
108255483.70399511,116200937.68576059,0.12790719494866007
112088803.03194152,111427674.1296857,0.2344760982190852
117775967.88966529,119992444.52121723,0.07606221139262379
114307632.7964632,115336799.66679913,0.14860051192617713
119741131.06956275,87925578.51174144,0.17739111108435235
114841095.32404685,99872649.6072613,0.6078870224858008
108071438.29097518,103660027.21936397,0.37149620081562
83127013.02020267,97870234.24693486,0.2262425703200415
80614394.02905056,90485588.66134629,0.17099268137902035
86090350.0460014,91104293.08784579,0.1926267801047942
81308498.60148023,86674766.29957306,0.07627085522808687
81605906.93034042,93803056.54125546,0.24161279745707206
104794477.07942681,114969403.12005898,0.08617201496921809
98729666.49597117,97461653.3707754,0.4171756437142665
119730225.48232776,84250057.61194952,0.0716365319342194
104034680.0249087,86292160.21991464,0.12160822124254587
97717511.81876276,83993045.67509213,0.08547914192489381
109533728.53586057,90849939.57886986,0.3868746409480612
91839568.56813721,90867424.4986701,0.2558114351734531
119277826.11571416,98541104.15818399,0.4836218142685856
113660239.34422055,83447030.61646932,0.10595233937473031
110544732.34026787,107974221.48721059,0.2018330979328383
92415360.01271468,100035558.61169097,0.35452511461425734
81928467.7313841,97342192.86731422,0.2557227798257341
108265457.61725733,107515542.81346828,0.20827124253378554
116194573.106229,106849928.11634102,0.20929848574742566
91620667.58170092,103496700.83063518,0.2394670117725914
89301157.65404348,115710347.49603039,0.07275355556344298
81392379.16857421,98390882.5169648,0.29601939178029146
99684124.70155847,90527905.75884919,0.22772664734004336
88224335.17449735,90831191.11683458,0.24522775301235067
118507644.68479243,88486266.13436608,0.1782328868605371
109885174.9593132,103098133.2815451,0.3757620081304855
118964167.05643931,94782775.71215361,0.41165566699750056
113191815.48858535,90783491.52328503,0.3932897216577872
95417183.67204317,99728694.25377372,0.3264496085907293
113065143.3322933,81201711.69861792,0.08812721415746018
119186993.22284025,112634283.37110409,0.09423132610945088
97219890.21862392,80648175.74872279,0.061538316556629044
95603230.65357618,111544371.95737435,0.10215039754037947
106707057.24456188,98776247.34673144,0.562840205247337
85638325.61201625,107297124.06224754,0.10999363939724384
110397672.40331478,109819402.487459,0.22091047993663945
98707051.91778943,99445104.01034558,0.3685767059607541
103466226.68175508,106035458.81752929,0.1915033435887432
86537002.22797702,82977348.61155744,0.06977077564120142
119220870.47244135,115381106.11775261,0.08590683647356616
100986184.01233926,92778121.04052,0.3074565504233691
117679569.80269118,100700543.57520184,0.4611708037664313
97576124.08080544,112107403.07180393,0.1026954929207076
91895863.00178817,88245151.94087574,0.16633225651069755
119417258.5370363,119047088.3801511,0.07729584830599807
92303429.97072683,90476977.9496947,0.26079098554152835
118915234.63007708,115966298.43473868,0.09354520347231332
106994439.75692055,85125989.77457783,0.15418771144784427
82822396.69841804,101046719.93007436,0.19944851659412718
115933319.67176437,97485709.00889571,0.6252149239603753
84022268.09845205,83243103.27591906,0.054375515744186725
90757318.46251404,112301176.27868745,0.10564063932288321
94137184.14945193,99949749.99585237,0.34537578147354775
86916826.04964702,113541752.33223617,0.08869379833399943
96476687.01086003,95059933.36808921,0.3127541574767255
109969429.52332076,116146649.48628742,0.1245738438798545
100999163.47768389,94418166.31097263,0.3430042509220643
119654764.47019681,114616582.50215252,0.08941282920617223
102731835.29447247,84864988.14941344,0.11490360431790261
110420266.72897959,100790041.86883368,0.5595061228844196
115864325.17876282,90920548.15801698,0.3784741529779326
94780281.890055,96560127.89324781,0.3666228006005561
117858718.69077122,90047681.64104794,0.26647960993117614
112597145.65907128,82567514.60202499,0.0970146314993247
105102892.09910521,100330709.06905311,0.36451554849043305
96067073.03365785,84151931.96307488,0.08512187662453631
116215507.43683583,103210999.10223219,0.33007423972964217
100388383.34810016,107426654.8448295,0.1392852875288538
111348757.62788807,112675813.1499903,0.1561501110704189
105951740.82408024,112013359.71674527,0.14811583269017015
89609501.76970938,115767118.76717006,0.08522408904002199
116325059.75704582,106630226.8478984,0.26361760604418366
80835151.58100605,92028142.46959291,0.2293848848654627
94335569.61578248,101245220.96788605,0.28781134666837777
101222831.03424698,87950445.17033972,0.1473254725153909
114172191.85239343,99385580.81721503,0.6444969558087206
97122308.21468261,86384929.66573368,0.1166059445036086
114509381.95178011,113672671.79798901,0.11777027723653251
118942930.62747222,83792155.21149549,0.0709098506005683
97244359.38585952,103250810.52305964,0.20173234810557633
107903289.35948123,87635060.54252903,0.21161488797355088
81645413.30150871,88318574.94982319,0.10499215020581167
97100631.17225413,111471904.4031336,0.10479846977294584
91900809.13237894,101642176.55932465,0.3121426268390014
114662071.82226026,99123301.22943066,0.6429736701736426
98557432.86734706,80970752.05732293,0.06873081916069297
80073354.58445615,104457026.47378656,0.19439645560218782
107081831.9260506,97989924.56881684,0.6167180176742627
92910330.54148251,108928728.98230064,0.14711604113242271
110984782.30105631,93893723.44416666,0.5519662555772054
115300361.79532841,108074897.96643923,0.19142976415040788
99171191.31444824,84912411.49652,0.10106346947653004
96581163.15814224,83012893.99039064,0.07688064201062116
103311411.80867757,116655716.50832242,0.07605900494921009
98680464.54611154,88815077.38327484,0.18195146116613192
94715317.4025937,88069809.69509201,0.16627656565140705
103477372.08214109,113925522.91829413,0.09954299651111313
95037587.30792317,93112337.70408617,0.3251893075689674
83709931.22793227,89191140.58721521,0.11563529220355057
101309752.11779958,91174320.78482217,0.25841231080910565
118929141.91325638,86451374.40166587,0.1149543448785895
106370653.6519154,94055994.91658442,0.44957411050017415
112908508.61396919,90090252.24722555,0.31662371588973015
86980160.77312343,106941106.76480511,0.13085819170373084
111308316.34615985,117054502.7520599,0.10081854220243833
92744995.43201655,87683307.35505866,0.1570550031537996
112720854.69346187,80092852.9563827,0.09055055408410176
83461493.80790177,92319459.10701187,0.17741372494842783
103870389.24818312,117501316.29397592,0.07322951552350043
94226472.81922422,108927580.50643039,0.15107071092937333
108751205.5534859,117985757.60341059,0.10711391569138629
82955120.72068773,113496437.65042868,0.08080414742772633
98613817.23727325,112863097.71306147,0.12592943814973565
91968993.65133265,91846906.33470722,0.31188723643377014
103461689.68858972,106974414.64256842,0.17271381019806273
83138420.28256354,97616312.59775321,0.2561787135778043
97800237.22375107,103394383.4478461,0.2310114517304977
104326654.30854063,99865034.77028197,0.4177435779722431
106925639.90631087,90346434.82662217,0.3215997222940324
98286638.83656974,102584462.75972992,0.25077411257053805
95451002.87075616,96018010.35978635,0.35727011144334647
103371558.12623022,95086910.48048818,0.3802419158599566
90587016.58607684,110918053.34446004,0.11961842621747179
97621921.2640994,102775683.12841615,0.23749977435819966
107248663.6760183,83737007.09637952,0.11215050700018943
94591890.1088254,97671458.40419866,0.40164638823459536
104918638.6172919,99953200.78836615,0.40712710008289177
110423916.58095333,109135066.7323819,0.20137333895002898
99131596.9508808,82835591.97073504,0.0758339913763192
105632996.03285845,88732552.26444858,0.20020833117638648
117910892.23546538,103508031.5723891,0.2774423837092064
118182395.59620667,91203989.43931605,0.3055127706739511
98513540.28800642,84020386.7835445,0.08325088876594858
116560968.99679187,81843626.14142242,0.07246463813585109
106418148.47602311,85864311.41262455,0.14080547922730466
102781429.75310339,83752498.23145826,0.07998009147040668
92426199.1973408,107123931.42342395,0.15808404647602287
99213671.98136884,82573863.79710841,0.07148802297611143
110352471.44753906,113218426.00973833,0.13424442096216577
99949808.95241612,117663903.4623178,0.07178571593304607
95466861.67297399,97360014.45509341,0.37760891953677395
89179293.22057037,113610893.55109182,0.1024837551486173
101405477.37394555,91700777.34379916,0.27099236964228923
102797399.70387997,86232532.37022923,0.12761017703244412
111043321.1181418,91570722.43174906,0.4509766201000031
92583565.53499809,90289966.23851544,0.23468097307720234
88503378.94855958,110090843.67688535,0.12747258123262134
95616194.41579787,109215176.64053473,0.12853453278987986
103452747.50766794,119612806.44107786,0.06902766831672927
99653837.78322771,98506373.09050089,0.38361638815920795
84381967.64931796,95999265.15618025,0.2276829947069025
117681653.57650754,107916223.79816422,0.17981883877566532
117301887.21149474,99510151.07102758,0.5086404546509976
115683638.10225534,117693838.77368951,0.09797932093970114
88576374.07841605,98480222.15087663,0.39977675045744493
98259973.81686717,114059930.44627798,0.08143142901555288
88391645.051493,86495044.75785585,0.12194467278741097
93325520.14955102,87752063.5770563,0.15534068099533718
110682880.97511715,118131642.61931604,0.09731142440196777
96665450.66718574,83577049.61781113,0.09051415813868666
100021861.56064147,90688289.03338799,0.21220380474719955
113414114.52825297,105362270.61594242,0.2749699908236746
97245616.86301705,109543305.69294311,0.13671377616446362
85535794.07178956,100796374.74882545,0.21551898596999416
84777138.6420851,83946965.35481814,0.059776291520713745
116413422.24662326,93078452.84277125,0.4350935307769609
100618605.18558222,84695683.54227671,0.09987252888861183
101826069.88950233,102249583.13786334,0.25686371114707734
100257447.96392334,101136944.16695885,0.3089654351897822
93818520.09072734,117688621.92358689,0.07265685598049312
95353954.87670152,102217204.15428925,0.2711188272702539
102563587.20551844,83728092.63958146,0.09817986428654014
110613435.2525777,115291845.4650603,0.11841786629931247
104936893.65567982,111734808.48823634,0.1427243949769181
88533277.120449,80566048.93649742,0.07617859966320159
88090867.1253672,87776030.22106767,0.1497028534197696
109628194.25553647,80773339.82111982,0.09659048091442536
87100271.68359007,118950717.16007598,0.05747175876055854
107208910.69772393,81897413.33653715,0.10873508223067191
83462690.65985614,86438257.0560748,0.08353305578635377
86153274.83258449,113059571.5796668,0.08991798467731228
87989731.5562269,106808653.34922105,0.18667230217877592
83207238.35932833,113652497.19798908,0.07534559941635953
92551711.7145217,108932722.53255466,0.1826389901381
92158804.90576673,118634357.80419451,0.0763692424128334
87788522.39734621,109843249.56038913,0.16805068516686525
88211675.97889268,82950575.61951804,0.09828460810472085
103316702.83617784,96577983.26317486,0.3948571099531518
117491877.59123075,80359797.61042821,0.054337544703761405
88634975.54716358,91243737.91112125,0.28667142790811256
108006533.36074236,84871448.22770567,0.15643317814511565
114070116.60073638,82126808.66102035,0.09774502555692852
101283321.4568475,113975766.7826148,0.08612476211891097
87749637.44778967,87695817.66863574,0.1563560547430073
97712142.33885638,80826267.3348901,0.06563767008094842
113339408.4534518,96467950.57767032,0.6310894095612309
93388930.79000789,101363466.54907969,0.32184189315185624
111343345.17475238,115068976.88706975,0.11653894671228034
119267379.8801071,89863510.52457824,0.24572430171432766
95020737.90520157,118165084.62910569,0.0649109887472973
115825566.50017676,117971346.71192871,0.10001344363863475
93354720.67837805,85301235.8596809,0.128247640484444
115864373.92896621,104658444.22467229,0.32508416997703415
113405384.9016912,96234769.77023207,0.6588663225735326
103341565.17718318,87366102.76743217,0.15019107661954956
119511258.05011599,83745204.07634777,0.06429085134041002
100332251.85079396,81664920.72733764,0.06570033636099852
88455907.66145566,114341483.73987941,0.08054285041620678
117948396.37017152,117133706.26553625,0.09848903293569221
112534262.0372635,114710421.33667125,0.15151505648243957
81234090.44191691,81210008.88748199,0.033180587259302695
116594948.80683458,100212603.11588158,0.5649967353299233
82418200.93734771,89451781.33347438,0.13514520654784123
84050036.77087572,80137783.73768851,0.03848072571535427
101099693.4581068,118149798.48968303,0.06763247165801933
94787440.90037298,114667007.75946246,0.10404343672911047
107035660.81174687,94029976.70393133,0.5494390718866746
108387125.29718573,111733062.08401671,0.1996618294612277
89049257.39711817,99774715.08829807,0.38866226127789283
92299978.98093578,104538196.54190533,0.2142877116991352
98060518.99565513,97634703.14527118,0.3485351970505088
83391835.03035572,111779489.74267538,0.07846496257734589
90073286.80789503,96109152.47147708,0.43357947069837127
113965613.18998578,111889461.81901114,0.16209305705082652
101161560.57767403,85710656.7503633,0.1165318587847343
90410931.51990843,88897912.19976228,0.19075027941367065
112248668.95705894,105486384.58930591,0.2782370191418706
114531949.50061095,117615142.90991178,0.10004410173794112
106394341.79754046,113020777.51974703,0.1459423703362239
111147173.26378529,119342331.15769807,0.09501763603991809
101204036.73733853,84902275.29208878,0.1205521200381825
107857097.2239955,101166964.11365049,0.5276902724921195
103542247.04007336,110480867.58310018,0.1590578489661014
90697518.67480963,93347391.86894734,0.3314315778547132
83735052.64255886,115619560.96390569,0.06102877332081763
90816318.71806715,91601381.19131938,0.30160856017072135
105595141.1965178,112465267.75867721,0.13677081710519146
112414583.35322596,81765212.1547562,0.10987460721718459
103915671.69091961,91472394.8823696,0.2852643055300394
98676937.54477893,118228948.54682097,0.06812525138265038
107318994.32999875,94198329.03349842,0.5524742799713996
119565903.31661598,82243924.27759555,0.04970474025151095
100582117.75047517,117736421.58823022,0.06863946365009928
106683993.96192425,101964214.62349612,0.43329544731598973
95217470.24775289,83424249.9515857,0.09563462325678489
106850773.35949849,117800712.52784891,0.09146877822167625
92891111.41362387,113040433.32911494,0.1236379561768081
101482385.0087267,116669263.17845199,0.09031845258366482
85317619.1337019,109912605.76883936,0.11045491722167015
93455580.70468993,107225195.64792791,0.2062492143143948
80683119.496458,98147156.0101257,0.35674779868727347
93623483.91282201,83551811.07702702,0.10227111732223543
115090906.67840865,100403701.64567333,0.538486817493177
103171807.70551752,115844482.08831434,0.08947223278941543
95088169.29613213,119454539.87368697,0.06383638017656365
114037611.00188388,80013942.46925092,0.09217644590841809
87808587.56528524,113310067.83931683,0.11479306640021998
115119906.48183073,91432246.8891223,0.424999478150469
110606579.70453382,109910470.1904113,0.23375661731976652
118467858.29014829,105893596.60129547,0.22066082737751702
102880100.48457463,113259842.4663381,0.11347594945130318
110643396.8194533,106797966.94587182,0.2959975092103279
86051224.55653393,92011626.33078292,0.2063781470916613
98617700.95110866,81948871.32711442,0.07244275556588745
90053010.32483272,116984191.03703818,0.07156255872213155
105434632.90463145,80166348.19578739,0.08323772547193448
106164764.58593726,84938804.23259547,0.13879498295352458
110841305.703595,90043637.95138098,0.36540457711692476
87443722.48295367,85891182.29542649,0.10874937059255047
114339999.45341375,85699167.4359434,0.15122687034895954
92989510.19616726,112196594.74940804,0.11135997806523053
115571541.31298676,95621825.59119925,0.5967968347721209
103473995.90265508,94684340.03486189,0.33917451991146147
96975710.87837277,99179893.65562795,0.3256611047779265
110653333.93673539,115791832.95461707,0.1145888665828215
99810110.74396414,97489392.47866888,0.3714973821368778
115646437.86475608,97652802.84808025,0.6258544687879243
86468786.3798176,91850684.72429477,0.22765762442655907
112139269.33942899,115004199.02484551,0.10531065691823872
81969094.2114839,86422284.48802292,0.07752609344445865
84045400.1497694,117978034.53028804,0.049934535362825765
112997110.06502555,106320721.59227185,0.29335258716778195
90010663.2533682,109813561.88570686,0.16098520272469824
82422058.58966523,114574273.60946785,0.0711497713226632
98872658.63008988,91490036.29981884,0.26695005705869773
88381434.07588781,80090405.85875583,0.07370373162836799
86088612.97306095,114145532.60000837,0.07703258242571573
110605735.25726578,101320368.15991075,0.5594895281334187
89606993.48672561,88863741.14080685,0.21854052448016623
87625319.091438,98306758.06069069,0.3802099076792129
87147522.45629342,92216067.0775563,0.27425405388812907
86583010.4260991,119116755.77890486,0.05724736397499309
85076772.04068221,93563252.7065618,0.20639907335394012
94334130.0590531,86250661.43186459,0.13327956276160968
81172979.02631238,82058017.03803375,0.03675588417235919
112778499.43616249,103227356.18974729,0.37797732300898956
111483844.42941648,92286871.04689828,0.4883981211269472
103150847.75776097,82279148.1257349,0.07453858823718638
107703965.70885356,114317389.36057733,0.11316739958947657
91530370.75730833,103702074.52103394,0.26074108878173985
84206746.5326745,115907282.73545417,0.059896167501671364
84725776.0131596,88738897.06711257,0.11099748119930332
80949149.83577375,109802998.23754102,0.12504350345987103
105476251.96944462,89945078.95107237,0.25885778143003635
106128623.8997849,109210235.42732665,0.19223896921191677
113434347.98691137,91633378.91756916,0.44068866202707235
81423392.3059317,94116693.69311565,0.28865104106901335
111453263.4008596,101505013.83447143,0.5163345687624286
99903679.77688174,119332402.11983308,0.06367628301945179
112834265.16499186,90480106.1526997,0.3846897591552907
109827808.28854264,93197356.42345895,0.5467076321253521
96352591.62986787,112615949.77666262,0.09599149478338982
80826142.92101005,110528646.37836912,0.11473191896178686
88476804.48736393,101490836.7273248,0.3147860862933235
106214960.97041321,81543824.0083472,0.08804317158798544
109590331.99648252,81140496.28156322,0.09079199364781368
102914005.11976475,83133614.75264083,0.08011836231094811
82894729.794536,96065069.02924007,0.2365381226010572
112757699.43698074,111493188.78223139,0.1639082977967305
82236124.6482081,92453002.33351976,0.21633826038888987
83998925.8339171,82142567.35954632,0.04772501458382373
119889753.76451083,98341117.47275652,0.427996265167623
113670615.8739557,97312728.9054592,0.6406943951870442
91781447.2464185,93081098.52856511,0.3299599328346136
82354932.75193003,103982289.10966134,0.13606956230527698
99043155.2712473,87140943.44867094,0.12588741686499827
114340087.68045433,87017405.55740449,0.16667838363919696
88925110.8509006,103622961.91095398,0.22039064232986827
104266333.3819877,90080235.3005899,0.22764440487915172
91182624.29763173,106152757.96918596,0.16146521292906774
86789283.60594952,93171089.10301557,0.2603398895812754
113964419.74197856,82377936.17321317,0.09235280029617131
111055420.67652425,82506921.95019674,0.09786687040664893
80510951.33597247,115436036.82518387,0.061479925534463846
107011857.85621348,107914200.44926953,0.21625995566552386
119006794.10925105,81400745.991302,0.0476325902587588
93678783.74826604,84350484.96388431,0.09631174535100678
119213132.52149701,98869853.49657153,0.4706434251579918
94702466.72674134,108166745.34530932,0.13727029098361598
92991156.76290269,96061679.94390777,0.35732225833886394
81343285.74114726,105423336.00664797,0.1429867608029089
92385655.7033046,83657305.49363643,0.09055736074468172
118159626.90600654,83523655.61767064,0.07700119303229744
93564559.27098802,94560748.12371722,0.3491488090637821
91113430.38372177,84988734.17618999,0.10193325944253975
92401327.76266047,113721879.03832607,0.0837735390423809
87528243.6440936,90739230.09302074,0.22324910225308767
90698881.77448861,97529862.77483693,0.40504977477796317
91807762.07422414,91683482.76001346,0.2685655420052678
103813948.4088782,109613522.10795113,0.13236454506744888
97671449.9921988,88120401.08774301,0.14521799539169492
90080416.86884527,119226992.23912406,0.06407253192131265
