"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.35600000000E+008, -3.03059066540E+001, +0.00000000000E+000
+1.36000000000E+008, -3.03189151691E+001, +0.00000000000E+000
+1.36400000000E+008, -3.02741917637E+001, +0.00000000000E+000
+1.36800000000E+008, -3.02450102497E+001, +0.00000000000E+000
+1.37200000000E+008, -3.02622379018E+001, +0.00000000000E+000
+1.37600000000E+008, -3.02543283727E+001, +0.00000000000E+000
+1.38000000000E+008, -3.02171533517E+001, +0.00000000000E+000
+1.38400000000E+008, -3.01898966216E+001, +0.00000000000E+000
+1.38800000000E+008, -3.01146881198E+001, +0.00000000000E+000
+1.39200000000E+008, -3.01273374449E+001, +0.00000000000E+000
+1.39600000000E+008, -3.01201752930E+001, +0.00000000000E+000
+1.40000000000E+008, -3.00784351207E+001, +0.00000000000E+000
